date,product,capacity_price,offered_capacity,allocated_capacity,month,gas,coal
2021-12-29,NEG_12_16,1.35,121,121,12,7.19,154.0
2021-12-30,NEG_12_16,5.28,15,15,12,3.66,190.35
2021-12-31,NEG_12_16,9.5,15,15,12,6.6,134.0
2022-01-01,NEG_12_16,5.61,15,15,1,6.6,134.0
2022-01-02,NEG_12_16,6.97,15,15,1,6.6,134.0
2022-01-03,NEG_12_16,5.06,15,15,1,5.26,357.35
2022-01-04,NEG_12_16,3.0,15,15,1,9.11,141.0
2022-01-05,NEG_12_16,2.89,15,15,1,5.69,69.15
2022-01-06,NEG_12_16,1.78,114,114,1,6.45,322.55
2022-01-07,NEG_12_16,1.56,50,50,1,5.93,135.9
2022-01-08,NEG_12_16,1.2,50,50,1,5.93,135.9
2022-01-09,NEG_12_16,3.84,15,15,1,5.93,135.9
2022-01-10,NEG_12_16,1.67,131,131,1,2.68,85.4
2022-01-11,NEG_12_16,1.2,40,40,1,3.75,109.0
2022-01-12,NEG_12_16,0.88,50,50,1,6.43,323.0
2022-01-13,NEG_12_16,1.0,130,52,1,2.74,131.75
2022-01-14,NEG_12_16,1.1,125,125,1,4.31,392.6
2022-01-15,NEG_12_16,0.79,50,50,1,4.31,392.6
2022-01-16,NEG_12_16,12.1,15,11,1,4.31,392.6
2022-01-17,NEG_12_16,6.4,50,50,1,4.31,171.0
2022-01-18,NEG_12_16,2.26,50,50,1,2.47,336.0
2022-01-19,NEG_12_16,3.64,50,50,1,2.48,243.65
2022-01-20,NEG_12_16,5.63,15,15,1,4.57,274.0
2022-01-21,NEG_12_16,2.7,50,50,1,2.44,194.0
2022-01-22,NEG_12_16,1.45,15,15,1,2.44,194.0
2022-01-23,NEG_12_16,1.01,50,50,1,2.44,194.0
2022-01-24,NEG_12_16,1.0,50,50,1,2.66,65.4
2022-01-25,NEG_12_16,0.66,60,60,1,3.24,140.55
2022-01-26,NEG_12_16,1.04,60,60,1,7.42,240.6
2022-01-27,NEG_12_16,4.16,15,15,1,3.61,68.6
2022-01-28,NEG_12_16,1.91,50,50,1,7.02,65.3
2022-01-29,NEG_12_16,10.76,15,15,1,7.02,65.3
2022-01-30,NEG_12_16,24.22,15,15,1,7.02,65.3
2022-01-31,NEG_12_16,5.25,29,29,1,8.73,186.65
2022-02-01,NEG_12_16,4.08,15,15,2,5.46,136.5
2022-02-02,NEG_12_16,3.6,15,15,2,8.32,66.35
2022-02-03,NEG_12_16,2.03,60,50,2,5.41,336.25
2022-02-04,NEG_12_16,2.47,50,50,2,5.02,138.0
2022-02-05,NEG_12_16,25.46,15,15,2,5.02,138.0
2022-02-06,NEG_12_16,20.4,21,21,2,5.02,138.0
2022-02-07,NEG_12_16,15.36,21,21,2,6.03,70.2
2022-02-08,NEG_12_16,5.6,17,17,2,2.68,108.0
2022-02-09,NEG_12_16,7.5,50,50,2,3.8,332.45
2022-02-10,NEG_12_16,2.55,50,50,2,6.97,132.0
2022-02-11,NEG_12_16,6.14,15,15,2,3.13,385.05
2022-02-12,NEG_12_16,9.71,15,15,2,3.13,385.05
2022-02-13,NEG_12_16,32.2,20,20,2,3.13,385.05
2022-02-14,NEG_12_16,13.0,32,32,2,4.72,353.9
2022-02-15,NEG_12_16,5.45,32,32,2,2.39,169.5
2022-02-16,NEG_12_16,4.11,32,32,2,2.56,337.2
2022-02-17,NEG_12_16,30.57,20,20,2,4.75,240.05
2022-02-18,NEG_12_16,15.0,21,21,2,2.51,138.65
2022-02-19,NEG_12_16,134.83,33,33,2,2.51,138.65
2022-02-20,NEG_12_16,39.63,20,20,2,2.51,138.65
2022-02-21,NEG_12_16,23.47,36,36,2,2.51,203.5
2022-02-22,NEG_12_16,11.99,20,20,2,2.68,65.8
2022-02-23,NEG_12_16,12.84,20,20,2,7.96,141.7
2022-02-24,NEG_12_16,9.0,50,50,2,3.25,240.0
2022-02-25,NEG_12_16,21.51,25,25,2,3.25,168.0
2022-02-26,NEG_12_16,9.0,33,33,2,3.25,168.0
2022-02-27,NEG_12_16,17.6,50,50,2,3.25,168.0
2022-02-28,NEG_12_16,9.9,50,50,2,7.46,65.6
2022-03-01,NEG_12_16,11.98,50,50,3,3.67,183.65
2022-03-02,NEG_12_16,12.54,50,50,3,3.95,137.0
2022-03-03,NEG_12_16,21.68,15,15,3,9.33,66.3
2022-03-04,NEG_12_16,17.7,60,60,3,5.34,312.0
2022-03-05,NEG_12_16,26.76,20,20,3,5.34,312.0
2022-03-06,NEG_12_16,32.8,15,15,3,5.34,312.0
2022-03-07,NEG_12_16,22.16,50,50,3,7.76,138.0
2022-03-08,NEG_12_16,33.75,60,60,3,2.7,71.6
2022-03-09,NEG_12_16,72.21,15,15,3,5.18,324.0
2022-03-10,NEG_12_16,74.79,15,15,3,6.2,108.0
2022-03-11,NEG_12_16,91.59,15,15,3,2.68,330.65
2022-03-12,NEG_12_16,56.0,30,30,3,2.68,330.65
2022-03-13,NEG_12_16,85.0,15,15,3,2.68,330.65
2022-03-14,NEG_12_16,28.82,15,15,3,3.77,132.6
2022-03-15,NEG_12_16,16.05,80,50,3,6.6,151.85
2022-03-16,NEG_12_16,21.54,15,15,3,3.59,358.05
2022-03-17,NEG_12_16,15.6,15,15,3,3.22,166.9
2022-03-18,NEG_12_16,20.0,20,20,3,4.49,331.0
2022-03-19,NEG_12_16,123.16,15,15,3,4.49,331.0
2022-03-20,NEG_12_16,130.0,31,31,3,4.49,331.0
2022-03-21,NEG_12_16,35.91,20,20,3,2.28,141.5
2022-03-22,NEG_12_16,24.77,15,15,3,2.53,197.0
2022-03-23,NEG_12_16,20.69,50,50,3,4.99,65.6
2022-03-24,NEG_12_16,17.48,80,80,3,2.34,147.9
2022-03-25,NEG_12_16,14.9,50,50,3,2.28,234.2
2022-03-26,NEG_12_16,67.0,15,15,3,2.28,234.2
2022-03-27,NEG_12_16,61.0,15,15,3,2.28,234.2
2022-03-28,NEG_12_16,51.91,15,15,3,3.11,156.0
2022-03-29,NEG_12_16,26.48,17,17,3,8.3,170.0
2022-03-30,NEG_12_16,16.01,50,50,3,3.25,65.35
2022-03-31,NEG_12_16,14.13,60,60,3,6.94,183.05
2022-04-01,NEG_12_16,12.82,15,15,4,3.84,136.5
2022-04-02,NEG_12_16,35.78,15,15,4,3.84,136.5
2022-04-03,NEG_12_16,51.0,15,15,4,3.84,136.5
2022-04-04,NEG_12_16,77.46,15,15,4,9.24,67.55
2022-04-05,NEG_12_16,36.0,40,40,4,5.11,316.0
2022-04-06,NEG_12_16,60.97,15,15,4,6.0,134.5
2022-04-07,NEG_12_16,44.16,15,15,4,2.69,136.0
2022-04-08,NEG_12_16,28.89,15,15,4,4.82,84.5
2022-04-09,NEG_12_16,95.67,15,15,4,4.82,84.5
2022-04-10,NEG_12_16,124.33,20,20,4,4.82,84.5
2022-04-11,NEG_12_16,47.98,20,20,4,6.37,329.35
2022-04-12,NEG_12_16,40.0,15,15,4,2.64,107.8
2022-04-13,NEG_12_16,27.8,50,50,4,3.69,335.0
2022-04-14,NEG_12_16,20.23,15,15,4,4.28,149.9
2022-04-15,NEG_12_16,30.48,15,15,4,4.28,149.9
2022-04-16,NEG_12_16,89.43,15,15,4,4.28,149.9
2022-04-17,NEG_12_16,100.02,15,15,4,4.28,149.9
2022-04-18,NEG_12_16,91.67,50,50,4,3.31,359.75
2022-04-19,NEG_12_16,37.28,50,50,4,3.08,168.6
2022-04-20,NEG_12_16,24.46,20,20,4,4.43,270.5
2022-04-21,NEG_12_16,236.24,40,40,4,2.48,142.95
2022-04-22,NEG_12_16,87.99,20,20,4,4.86,202.0
2022-04-23,NEG_12_16,103.49,15,15,4,4.86,202.0
2022-04-24,NEG_12_16,88.24,15,15,4,4.86,202.0
2022-04-25,NEG_12_16,37.69,15,15,4,7.82,65.65
2022-04-26,NEG_12_16,22.73,80,69,4,2.37,146.0
2022-04-27,NEG_12_16,14.46,80,80,4,3.01,67.25
2022-04-28,NEG_12_16,15.8,50,50,4,8.37,162.3
2022-04-29,NEG_12_16,12.2,60,60,4,3.22,175.0
2022-04-30,NEG_12_16,51.09,50,50,4,3.22,175.0
2022-05-01,NEG_12_16,48.86,15,15,5,3.22,175.0
2022-05-02,NEG_12_16,20.54,50,50,5,7.48,65.55
2022-05-03,NEG_12_16,15.0,50,50,5,3.85,184.1
2022-05-04,NEG_12_16,11.48,60,60,5,9.19,68.1
2022-05-05,NEG_12_16,8.82,60,60,5,4.99,324.0
2022-05-06,NEG_12_16,6.93,80,80,5,5.75,322.55
2022-05-07,NEG_12_16,19.49,15,15,5,5.75,322.55
2022-05-08,NEG_12_16,76.0,15,15,5,5.75,322.55
2022-05-09,NEG_12_16,24.66,50,50,5,2.71,137.05
2022-05-10,NEG_12_16,32.32,15,15,5,4.9,84.6
2022-05-11,NEG_12_16,103.2,15,15,5,6.3,331.8
2022-05-12,NEG_12_16,97.08,15,15,5,2.7,107.75
2022-05-13,NEG_12_16,103.37,15,15,5,2.55,374.0
2022-05-14,NEG_12_16,91.67,15,15,5,2.55,374.0
2022-05-15,NEG_12_16,81.23,15,15,5,2.55,374.0
2022-05-16,NEG_12_16,30.0,15,15,5,4.03,149.95
2022-05-17,NEG_12_16,18.01,60,60,5,3.28,365.0
2022-05-18,NEG_12_16,13.98,15,15,5,3.07,238.65
2022-05-19,NEG_12_16,11.06,15,15,5,2.54,267.0
2022-05-20,NEG_12_16,8.08,15,15,5,2.75,144.75
2022-05-21,NEG_12_16,131.08,15,15,5,2.75,144.75
2022-05-22,NEG_12_16,77.8,15,15,5,2.75,144.75
2022-05-23,NEG_12_16,24.23,50,50,5,7.18,207.65
2022-05-24,NEG_12_16,43.53,15,15,5,2.22,66.0
2022-05-25,NEG_12_16,19.8,15,15,5,2.96,67.5
2022-05-26,NEG_12_16,115.38,20,20,5,8.31,161.75
2022-05-27,NEG_12_16,99.44,20,20,5,3.78,175.0
2022-05-28,NEG_12_16,96.22,20,20,5,3.78,175.0
2022-05-29,NEG_12_16,56.5,20,20,5,3.78,175.0
2022-05-30,NEG_12_16,19.98,80,80,5,3.78,65.95
2022-05-31,NEG_12_16,14.4,80,80,5,7.26,68.45
2022-06-01,NEG_12_16,11.4,15,15,6,3.83,71.5
2022-06-02,NEG_12_16,11.84,80,80,6,9.34,322.5
2022-06-03,NEG_12_16,9.43,70,70,6,7.75,138.0
2022-06-04,NEG_12_16,31.0,60,60,6,7.75,138.0
2022-06-05,NEG_12_16,56.39,20,20,6,7.75,138.0
2022-06-06,NEG_12_16,89.31,20,20,6,5.09,84.0
2022-06-07,NEG_12_16,19.32,70,70,6,5.46,332.0
2022-06-08,NEG_12_16,11.32,15,15,6,2.59,133.1
2022-06-09,NEG_12_16,8.91,80,80,6,5.07,375.0
2022-06-10,NEG_12_16,7.1,15,15,6,5.85,145.9
2022-06-11,NEG_12_16,34.81,15,15,6,5.85,145.9
2022-06-12,NEG_12_16,88.89,15,15,6,5.85,145.9
2022-06-13,NEG_12_16,44.59,15,15,6,2.54,371.25
2022-06-14,NEG_12_16,18.65,20,20,6,3.8,334.25
2022-06-15,NEG_12_16,13.14,80,80,6,3.17,234.5
2022-06-16,NEG_12_16,39.7,15,15,6,2.22,268.0
2022-06-17,NEG_12_16,15.65,20,20,6,2.73,145.25
2022-06-18,NEG_12_16,42.2,15,15,6,2.73,145.25
2022-06-19,NEG_12_16,76.0,15,15,6,2.73,145.25
2022-06-20,NEG_12_16,33.85,15,15,6,2.73,230.5
2022-06-21,NEG_12_16,26.59,80,80,6,6.94,67.5
2022-06-22,NEG_12_16,30.0,15,15,6,2.25,159.5
2022-06-23,NEG_12_16,25.4,15,15,6,2.93,174.45
2022-06-24,NEG_12_16,19.67,25,25,6,8.08,136.5
2022-06-25,NEG_12_16,45.19,15,15,6,8.08,136.5
2022-06-26,NEG_12_16,67.67,20,20,6,8.08,136.5
2022-06-27,NEG_12_16,29.5,30,30,6,3.88,134.5
2022-06-28,NEG_12_16,21.9,30,30,6,8.01,71.5
2022-06-29,NEG_12_16,16.0,30,30,6,3.85,327.35
2022-06-30,NEG_12_16,13.52,20,20,6,4.99,138.65
2022-07-01,NEG_12_16,11.47,15,15,7,7.72,84.75
2022-07-02,NEG_12_16,85.28,15,15,7,7.72,84.75
2022-07-03,NEG_12_16,162.93,15,15,7,7.72,84.75
2022-07-04,NEG_12_16,43.02,20,20,7,7.72,336.35
2022-07-05,NEG_12_16,55.52,20,20,7,5.17,345.35
2022-07-06,NEG_12_16,648.4,20,20,7,5.36,132.1
2022-07-07,NEG_12_16,128.0,15,15,7,2.65,376.95
2022-07-08,NEG_12_16,72.5,15,15,7,3.83,144.5
2022-07-09,NEG_12_16,113.28,15,15,7,3.83,144.5
2022-07-10,NEG_12_16,145.95,20,20,7,3.83,144.5
2022-07-11,NEG_12_16,46.0,20,20,7,5.33,171.05
2022-07-12,NEG_12_16,41.6,20,20,7,2.49,323.65
2022-07-13,NEG_12_16,76.5,15,15,7,4.0,232.6
2022-07-14,NEG_12_16,50.71,15,15,7,2.07,270.0
2022-07-15,NEG_12_16,71.67,20,20,7,4.9,146.0
2022-07-16,NEG_12_16,155.11,15,15,7,4.9,146.0
2022-07-17,NEG_12_16,157.45,15,15,7,4.9,146.0
2022-07-18,NEG_12_16,47.89,15,15,7,2.35,230.45
2022-07-19,NEG_12_16,53.83,15,15,7,2.69,67.55
2022-07-20,NEG_12_16,44.7,15,15,7,6.96,162.05
2022-07-21,NEG_12_16,47.8,15,15,7,2.23,185.15
2022-07-22,NEG_12_16,42.7,50,50,7,2.91,137.0
2022-07-23,NEG_12_16,85.0,15,15,7,2.91,137.0
2022-07-24,NEG_12_16,150.0,15,15,7,2.91,137.0
2022-07-25,NEG_12_16,63.51,15,15,7,3.19,318.2
2022-07-26,NEG_12_16,59.03,15,15,7,6.81,139.0
2022-07-27,NEG_12_16,66.83,15,15,7,3.96,71.5
2022-07-28,NEG_12_16,43.91,15,15,7,7.93,326.85
2022-07-29,NEG_12_16,34.46,15,15,7,4.81,139.25
2022-07-30,NEG_12_16,76.52,15,15,7,4.81,139.25
2022-07-31,NEG_12_16,109.05,15,15,7,4.81,139.25
2022-08-01,NEG_12_16,44.56,15,15,8,7.78,85.2
2022-08-02,NEG_12_16,57.38,15,15,8,5.12,107.0
2022-08-03,NEG_12_16,68.65,15,15,8,4.96,345.5
2022-08-04,NEG_12_16,57.79,20,20,8,6.78,132.6
2022-08-05,NEG_12_16,43.28,20,20,8,2.71,376.05
2022-08-06,NEG_12_16,98.22,20,20,8,2.71,376.05
2022-08-07,NEG_12_16,116.78,20,20,8,2.71,376.05
2022-08-08,NEG_12_16,48.0,20,16,8,3.87,171.4
2022-08-09,NEG_12_16,41.07,20,20,8,5.33,324.05
2022-08-10,NEG_12_16,37.71,49,49,8,2.45,228.5
2022-08-11,NEG_12_16,39.86,49,49,8,2.95,270.0
2022-08-12,NEG_12_16,52.37,49,49,8,4.5,216.2
2022-08-13,NEG_12_16,97.5,49,49,8,4.5,216.2
2022-08-14,NEG_12_16,149.08,49,49,8,4.5,216.2
2022-08-15,NEG_12_16,46.28,49,49,8,2.17,66.1
2022-08-16,NEG_12_16,35.0,49,49,8,2.58,147.0
2022-08-17,NEG_12_16,28.4,50,50,8,5.19,228.0
2022-08-18,NEG_12_16,24.64,50,50,8,2.17,67.5
2022-08-19,NEG_12_16,22.75,49,49,8,2.75,65.95
2022-08-20,NEG_12_16,102.27,15,15,8,2.75,65.95
2022-08-21,NEG_12_16,236.38,20,20,8,2.75,65.95
2022-08-22,NEG_12_16,49.25,15,15,8,6.53,189.0
2022-08-23,NEG_12_16,37.62,15,15,8,3.26,137.15
2022-08-24,NEG_12_16,33.96,49,49,8,6.86,68.5
2022-08-25,NEG_12_16,32.27,50,50,8,4.0,323.0
2022-08-26,NEG_12_16,27.57,50,50,8,8.3,137.1
2022-08-27,NEG_12_16,83.44,50,50,8,8.3,137.1
2022-08-28,NEG_12_16,211.81,20,20,8,8.3,137.1
2022-08-29,NEG_12_16,82.39,50,50,8,9.68,71.8
2022-08-30,NEG_12_16,45.44,50,50,8,4.81,326.65
2022-08-31,NEG_12_16,32.0,49,49,8,7.09,107.25
2022-09-01,NEG_12_16,28.77,20,20,9,5.28,345.5
2022-09-02,NEG_12_16,64.78,20,20,9,4.79,131.9
2022-09-03,NEG_12_16,167.27,15,15,9,4.79,131.9
2022-09-04,NEG_12_16,196.32,20,20,9,4.79,131.9
2022-09-05,NEG_12_16,73.05,20,20,9,4.79,131.9
2022-09-06,NEG_12_16,51.4,20,20,9,6.78,376.3
2022-09-07,NEG_12_16,31.4,20,20,9,2.78,377.75
2022-09-08,NEG_12_16,20.91,50,50,9,3.98,172.0
2022-09-09,NEG_12_16,22.43,50,50,9,5.0,323.65
2022-09-10,NEG_12_16,49.1,15,15,9,5.0,323.65
2022-09-11,NEG_12_16,82.08,15,15,9,5.0,323.65
2022-09-12,NEG_12_16,35.0,50,50,9,3.45,231.25
2022-09-13,NEG_12_16,24.1,50,50,9,2.88,146.5
2022-09-14,NEG_12_16,16.56,50,50,9,4.62,213.0
2022-09-15,NEG_12_16,24.52,50,50,9,2.31,66.1
2022-09-16,NEG_12_16,97.84,20,20,9,2.51,146.95
2022-09-17,NEG_12_16,147.31,15,15,9,2.51,146.95
2022-09-18,NEG_12_16,166.19,20,20,9,2.51,146.95
2022-09-19,NEG_12_16,60.0,20,20,9,5.23,229.5
2022-09-20,NEG_12_16,30.03,50,50,9,2.15,172.4
2022-09-21,NEG_12_16,28.44,50,50,9,2.73,65.9
2022-09-22,NEG_12_16,23.59,50,50,9,8.74,190.65
2022-09-23,NEG_12_16,20.85,50,50,9,3.33,139.0
2022-09-24,NEG_12_16,35.38,50,50,9,3.33,139.0
2022-09-25,NEG_12_16,57.14,20,20,9,3.33,139.0
2022-09-26,NEG_12_16,58.16,50,50,9,6.24,68.5
2022-09-27,NEG_12_16,30.84,50,50,9,4.06,326.85
2022-09-28,NEG_12_16,374.22,50,50,9,3.95,135.8
2022-09-29,NEG_12_16,64.84,50,50,9,9.19,71.8
2022-09-30,NEG_12_16,45.26,50,50,9,4.98,332.35
2022-10-01,NEG_12_16,139.19,25,25,10,4.98,332.35
2022-10-02,NEG_12_16,115.0,15,15,10,4.98,332.35
2022-10-03,NEG_12_16,96.57,15,15,10,6.83,108.0
2022-10-04,NEG_12_16,61.2,15,15,10,2.71,350.0
2022-10-05,NEG_12_16,106.6,20,20,10,4.97,132.3
2022-10-06,NEG_12_16,100.0,20,20,10,7.31,148.35
2022-10-07,NEG_12_16,82.39,20,20,10,2.61,370.0
2022-10-08,NEG_12_16,88.75,15,15,10,2.61,370.0
2022-10-09,NEG_12_16,90.0,20,20,10,2.61,370.0
2022-10-10,NEG_12_16,54.0,15,15,10,3.73,172.85
2022-10-11,NEG_12_16,36.99,15,15,10,5.08,327.0
2022-10-12,NEG_12_16,27.69,50,50,10,4.03,150.0
2022-10-13,NEG_12_16,20.56,50,50,10,3.26,213.9
2022-10-14,NEG_12_16,25.4,50,50,10,2.85,66.05
2022-10-15,NEG_12_16,48.42,15,15,10,2.85,66.05
2022-10-16,NEG_12_16,107.19,15,15,10,2.85,66.05
2022-10-17,NEG_12_16,49.44,15,15,10,4.57,142.75
2022-10-18,NEG_12_16,31.5,50,50,10,2.45,228.7
2022-10-19,NEG_12_16,22.86,27,27,10,2.52,163.25
2022-10-20,NEG_12_16,34.06,15,15,10,5.4,170.0
2022-10-21,NEG_12_16,21.96,50,50,10,2.22,65.7
2022-10-22,NEG_12_16,35.09,15,15,10,2.22,65.7
2022-10-23,NEG_12_16,39.4,20,20,10,2.22,65.7
2022-10-24,NEG_12_16,33.56,15,15,10,2.27,193.1
2022-10-25,NEG_12_16,28.0,15,15,10,2.89,137.9
2022-10-26,NEG_12_16,21.0,17,17,10,8.8,68.5
2022-10-27,NEG_12_16,16.87,15,15,10,3.42,325.05
2022-10-28,NEG_12_16,13.07,15,15,10,6.22,135.15
2022-10-29,NEG_12_16,17.22,20,20,10,6.22,135.15
2022-10-30,NEG_12_16,18.62,15,15,10,6.22,135.15
2022-10-31,NEG_12_16,12.67,20,20,10,3.9,138.75
2022-11-01,NEG_12_16,50.19,90,90,11,9.33,85.5
2022-11-02,NEG_12_16,51.82,15,15,11,5.14,331.05
2022-11-03,NEG_12_16,26.44,15,15,11,5.2,108.25
2022-11-04,NEG_12_16,15.01,15,15,11,2.78,348.1
2022-11-05,NEG_12_16,18.12,15,15,11,2.78,348.1
2022-11-06,NEG_12_16,34.42,15,15,11,2.78,348.1
2022-11-07,NEG_12_16,19.28,20,20,11,5.07,148.5
2022-11-08,NEG_12_16,12.91,15,15,11,2.52,371.25
2022-11-09,NEG_12_16,9.24,15,15,11,2.6,187.75
2022-11-10,NEG_12_16,8.0,15,15,11,4.05,269.55
2022-11-11,NEG_12_16,6.53,15,15,11,3.07,149.6
2022-11-12,NEG_12_16,9.46,15,15,11,3.07,149.6
2022-11-13,NEG_12_16,15.4,15,15,11,3.07,149.6
2022-11-14,NEG_12_16,9.02,20,20,11,2.78,213.8
2022-11-15,NEG_12_16,6.49,20,20,11,2.57,66.1
2022-11-16,NEG_12_16,5.7,30,26,11,5.57,142.0
2022-11-17,NEG_12_16,20.71,15,15,11,6.67,67.45
2022-11-18,NEG_12_16,9.65,15,15,11,2.31,164.6
2022-11-19,NEG_12_16,7.99,20,20,11,2.31,164.6
2022-11-20,NEG_12_16,8.38,15,15,11,2.31,164.6
2022-11-21,NEG_12_16,7.0,20,15,11,2.91,166.75
2022-11-22,NEG_12_16,5.8,20,20,11,8.97,65.8
2022-11-23,NEG_12_16,4.84,15,15,11,3.5,193.0
2022-11-24,NEG_12_16,3.84,26,26,11,3.5,68.5
2022-11-25,NEG_12_16,3.44,20,20,11,8.73,324.85
2022-11-26,NEG_12_16,6.53,20,20,11,8.73,324.85
2022-11-27,NEG_12_16,16.76,19,19,11,8.73,324.85
2022-11-28,NEG_12_16,6.97,20,20,11,3.9,326.0
2022-11-29,NEG_12_16,5.32,20,20,11,9.38,140.0
2022-11-30,NEG_12_16,4.05,20,20,11,5.9,85.75
2022-12-01,NEG_12_16,3.25,15,15,12,5.61,330.65
2022-12-02,NEG_12_16,2.79,20,20,12,2.9,108.5
2022-12-03,NEG_12_16,5.81,15,15,12,2.9,108.5
2022-12-04,NEG_12_16,8.76,15,15,12,2.9,108.5
2022-12-05,NEG_12_16,4.7,20,20,12,7.02,387.35
2022-12-06,NEG_12_16,4.66,15,15,12,2.66,148.9
2022-12-07,NEG_12_16,5.71,15,15,12,4.28,368.0
2022-12-08,NEG_12_16,3.75,15,15,12,2.94,237.15
2022-12-09,NEG_12_16,2.97,20,20,12,2.77,270.05
2022-12-10,NEG_12_16,3.51,20,20,12,2.77,270.05
2022-12-11,NEG_12_16,4.91,15,15,12,2.77,270.05
2022-12-12,NEG_12_16,3.46,15,15,12,2.56,148.0
2022-12-13,NEG_12_16,3.2,16,16,12,2.79,214.7
2022-12-14,NEG_12_16,2.55,20,20,12,6.85,67.65
2022-12-15,NEG_12_16,3.21,20,20,12,2.12,165.95
2022-12-16,NEG_12_16,2.42,20,20,12,2.98,166.4
2022-12-17,NEG_12_16,4.45,15,15,12,2.98,166.4
2022-12-18,NEG_12_16,8.01,15,15,12,2.98,166.4
2022-12-19,NEG_12_16,7.64,15,15,12,8.91,66.15
2022-12-20,NEG_12_16,6.87,15,15,12,4.1,68.5
2022-12-21,NEG_12_16,5.65,25,25,12,8.99,71.7
2022-12-22,NEG_12_16,5.58,50,50,12,4.18,324.75
2022-12-23,NEG_12_16,4.56,20,20,12,9.3,140.15
2022-12-24,NEG_12_16,9.78,15,15,12,9.3,140.15
2022-12-25,NEG_12_16,7.77,20,20,12,9.3,140.15
2022-12-26,NEG_12_16,16.46,20,20,12,9.3,140.15
2022-12-27,NEG_12_16,9.46,25,25,12,6.9,85.65
2022-12-28,NEG_12_16,8.58,15,15,12,5.88,330.6
2022-12-29,NEG_12_16,9.44,15,15,12,5.61,132.1
2022-12-30,NEG_12_16,9.33,20,20,12,5.45,389.5
2022-12-31,NEG_12_16,15.4,15,15,12,5.45,389.5
2023-01-01,NEG_12_16,13.88,15,15,1,5.45,389.5
2023-01-02,NEG_12_16,9.5,15,15,1,2.76,149.0
2023-01-03,NEG_12_16,8.43,25,25,1,6.27,368.8
2023-01-04,NEG_12_16,9.2,20,20,1,3.11,325.75
2023-01-05,NEG_12_16,7.38,20,20,1,2.73,234.0
2023-01-06,NEG_12_16,6.7,20,20,1,2.09,269.1
2023-01-07,NEG_12_16,5.98,20,20,1,2.09,269.1
2023-01-08,NEG_12_16,6.0,20,20,1,2.09,269.1
2023-01-09,NEG_12_16,5.04,20,20,1,2.87,148.0
2023-01-10,NEG_12_16,4.39,15,15,1,7.27,67.7
2023-01-11,NEG_12_16,4.14,20,20,1,2.36,165.95
2023-01-12,NEG_12_16,3.9,15,15,1,2.96,167.15
2023-01-13,NEG_12_16,13.62,15,15,1,8.73,148.15
2023-01-14,NEG_12_16,12.0,15,15,1,8.73,148.15
2023-01-15,NEG_12_16,27.42,15,15,1,8.73,148.15
2023-01-16,NEG_12_16,10.95,15,15,1,8.73,136.75
2023-01-17,NEG_12_16,6.67,20,20,1,6.5,71.85
2023-01-18,NEG_12_16,5.41,20,15,1,3.97,323.55
2023-01-19,NEG_12_16,875.0,50,50,1,8.69,140.0
2023-01-20,NEG_12_16,49.9,50,50,1,4.37,85.75
2023-01-21,NEG_12_16,16.59,20,20,1,4.37,85.75
2023-01-22,NEG_12_16,9.94,20,20,1,4.37,85.75
2023-01-23,NEG_12_16,6.0,50,50,1,5.71,329.75
2023-01-24,NEG_12_16,4.3,50,50,1,6.65,372.0
2023-01-25,NEG_12_16,3.61,50,50,1,6.2,132.6
2023-01-26,NEG_12_16,2.98,50,50,1,5.19,387.0
2023-01-27,NEG_12_16,2.43,50,50,1,2.84,148.95
2023-01-28,NEG_12_16,2.37,50,50,1,2.84,148.95
2023-01-29,NEG_12_16,4.65,20,20,1,2.84,148.95
2023-01-30,NEG_12_16,8.61,20,20,1,4.06,201.75
2023-01-31,NEG_12_16,6.85,20,20,1,5.28,325.6
2023-02-01,NEG_12_16,5.94,20,20,2,2.66,232.85
2023-02-02,NEG_12_16,4.96,20,20,2,4.64,267.9
2023-02-03,NEG_12_16,5.3,20,20,2,4.4,140.7
2023-02-04,NEG_12_16,3.96,20,20,2,4.4,140.7
2023-02-05,NEG_12_16,18.4,20,20,2,4.4,140.7
2023-02-06,NEG_12_16,7.36,50,50,2,2.75,223.35
2023-02-07,NEG_12_16,10.5,20,20,2,5.51,67.8
2023-02-08,NEG_12_16,8.81,50,50,2,2.03,166.5
2023-02-09,NEG_12_16,10.1,20,20,2,2.93,254.25
2023-02-10,NEG_12_16,8.77,20,20,2,6.89,145.9
2023-02-11,NEG_12_16,13.36,20,20,2,6.89,145.9
2023-02-12,NEG_12_16,8.85,50,50,2,6.89,145.9
2023-02-13,NEG_12_16,6.78,50,50,2,2.41,270.4
2023-02-14,NEG_12_16,7.33,50,50,2,2.99,137.8
2023-02-15,NEG_12_16,6.37,50,50,2,3.62,71.75
2023-02-16,NEG_12_16,5.8,50,50,2,6.55,322.85
2023-02-17,NEG_12_16,9.32,20,20,2,4.04,140.0
2023-02-18,NEG_12_16,10.73,20,20,2,4.04,140.0
2023-02-19,NEG_12_16,8.87,20,20,2,4.04,140.0
2023-02-20,NEG_12_16,38.31,20,20,2,4.04,85.75
2023-02-21,NEG_12_16,13.98,20,20,2,8.13,113.15
2023-02-22,NEG_12_16,8.18,20,20,2,5.84,366.5
2023-02-23,NEG_12_16,5.85,50,50,2,6.87,132.9
2023-02-24,NEG_12_16,6.14,20,20,2,5.78,390.25
